topic-id,step-id,question-id,question-type,answer-cardinality,quiz-block-format,quiz-block-type,quiz-answer-labels,quiz-updated-courses,quiz-status,quiz-answer-source,quiz-answer-rule
6217,486812,302064,multiple-choice,single,,,,,,,
6217,486812,301816,multiple-choice,single,,,,,,,
6217,504255,313290,multiple-choice,single,,,,,,,
6217,504255,313292,multiple-choice,single,,,,,,,
6218,488314,301720,multiple-choice,single,,,,,,,
6218,488314,301668,multiple-choice,single,,,,,,,
6218,488318,302204,multiple-choice,single,,,,,,,
6218,488318,301731,multiple-choice,single,,,,,,,
6219,485546,292836,multiple-choice,single,,,,,,,
6219,485546,293539,multiple-choice,single,,,,,,,
6219,485549,294209,multiple-choice,single,,,,,,,
6219,485549,292875,multiple-choice,single,,,,,,,
6219,485554,292837,multiple-choice,single,,,,,,,
6219,485554,292838,multiple-choice,single,,,,,,,
6220,492712,304013,multiple-choice,single,,,,,,,
6220,492712,304020,multiple-choice,single,,,,,,,
6220,492716,304067,multiple-choice,single,,,,,,,
6220,492716,304741,multiple-choice,single,,,,,,,
6220,492719,305541,multiple-choice,single,,,,,,,
6220,492719,304117,multiple-choice,single,,,,,,,
6220,492722,304036,free-response,single,,,,,,,
6220,492722,304150,free-response,single,,,,,,,
6221,531769,306151,select-list,multi,,,,,,,
6221,531769,306163,select-list,multi,,,,,,,
6221,531774,315724,select-list,multi,,,,,,,
6221,531774,315739,select-list,multi,,,,,,,
6221,531778,315928,select-list,multi,,,,,,,
6221,531778,315529,select-list,multi,,,,,,,
6221,531783,306019,free-response,single,,,,,,,
6221,531783,315543,free-response,single,,,,,,,
6222,495771,304171,multiple-choice,single,,,,,,,
6222,495771,304369,multiple-choice,single,,,,,,,
6222,495775,304406,multiple-choice,single,,,,,,,
6222,495775,304426,multiple-choice,single,,,,,,,
6222,495778,307628,multiple-choice,single,,,,,,,
6222,495778,304467,multiple-choice,single,,,,,,,
6222,495781,304644,free-response,single,,,,,,,
6222,495781,308620,free-response,single,,,,,,,
6224,479725,292721,multiple-choice,single,,,,,,,
6224,479725,292720,multiple-choice,single,,,,,,,
6224,479728,294687,multiple-choice,single,,,,,,,
6224,479728,294700,multiple-choice,single,,,,,,,
6224,479731,294707,multiple-choice,single,,,,,,,
6224,479731,297090,multiple-choice,single,,,,,,,
6225,494358,304872,multiple-choice,single,,,,,,,
6225,494358,306026,multiple-choice,single,,,,,,,
6225,494361,306003,multiple-choice,single,,,,,,,
6225,494361,306683,multiple-choice,single,,,,,,,
6225,494364,305957,multiple-choice,single,,,,,,,
6225,494364,305956,free-response,single,,,,,,,
6225,494367,305912,free-response,single,,,,,,,
6225,494367,305910,multiple-choice,single,,,,,,,
6226,559626,282981,multiple-choice,single,,,,,,,
6226,559626,291773,multiple-choice,single,,,,,,,
6226,559629,285684,free-response,single,,,,,,,
6226,559629,291856,free-response,single,,,,,,,
6226,559632,285691,free-response,single,,,,,,,
6226,559632,291966,free-response,single,,,,,,,
6228,560161,284074,multiple-choice,single,,,,,,,
6228,560161,292188,multiple-choice,single,,,,,,,
6228,560164,283841,multiple-choice,single,,,,,,,
6228,560164,292147,multiple-choice,single,,,,,,,
6228,560167,284076,multiple-choice,single,,,,,,,
6228,560167,285706,free-response,single,,,,,,,
6229,559933,283664,multiple-choice,single,,,,,,,
6229,559933,292031,multiple-choice,single,,,,,,,
6229,559936,291782,multiple-choice,single,,,,,,,
6229,559936,291790,multiple-choice,single,,,,,,,
6229,559939,292079,multiple-choice,single,,,,,,,
6229,559939,293290,multiple-choice,single,,,,,,,
6229,559942,318807,multiple-choice,single,,,,,,,
6229,559942,318816,free-response,single,,,,,,,
6229,559945,318824,free-response,single,,,,,,,
6229,559945,318833,multiple-choice,single,,,,,,,
6231,559746,291755,multiple-choice,single,,,,,,,
6231,559746,282978,multiple-choice,single,,,,,,,
6231,559749,285670,free-response,single,,,,,,,
6231,559749,291799,free-response,single,,,,,,,
6231,559752,283590,multiple-choice,single,,,,,,,
6231,559752,291898,multiple-choice,single,,,,,,,
6231,559755,285708,free-response,single,,,,,,,
6231,559755,291754,free-response,single,,,,,,,
6232,559668,291827,multiple-choice,single,,,,,,,
6232,559668,291835,multiple-choice,single,,,,,,,
6232,559671,283589,multiple-choice,single,,,,,,,
6232,559671,291888,multiple-choice,single,,,,,,,
6232,559674,285686,free-response,single,,,,,,,
6232,559674,285689,free-response,single,,,,,,,
6233,560117,285701,free-response,single,,,,,,,
6233,560117,283672,multiple-choice,single,,,,,,,
6233,560120,285699,free-response,single,,,,,,,
6233,560120,292157,free-response,single,,,,,,,
6233,560123,283832,multiple-choice,single,,,,,,,
6233,560123,292135,multiple-choice,single,,,,,,,
6233,560126,284082,multiple-choice,single,,,,,,,
6233,560126,292240,multiple-choice,single,,,,,,,
6233,560129,288179,multiple-choice,single,,,,,,,
6233,560129,284712,multiple-choice,single,,,,,,,
6234,494327,305981,free-response,single,,,,,,,
6234,494327,306000,multiple-choice,single,,,,,,,
6234,494330,305984,free-response,single,,,,,,,
6234,494330,306001,multiple-choice,single,,,,,,,
6234,494333,305989,multiple-choice,single,,,,,,,
6234,494333,306004,free-response,single,,,,,,,
6235,559840,283565,multiple-choice,single,,,,,,,
6235,559840,291826,multiple-choice,single,,,,,,,
6235,559843,292098,free-response,single,,,,,,,
6235,559843,293124,multiple-choice,single,,,,,,,
6235,559846,283695,multiple-choice,single,,,,,,,
6235,559846,292116,free-response,single,,,,,,,
6236,559782,285668,free-response,single,,,,,,,
6236,559782,291772,free-response,single,,,,,,,
6236,559785,285694,free-response,single,,,,,,,
6236,559785,292069,free-response,single,,,,,,,
6237,559990,285705,free-response,single,,,,,,,
6237,559990,292207,free-response,single,,,,,,,
6237,559993,284099,multiple-choice,single,,,,,,,
6237,559993,292283,multiple-choice,single,,,,,,,
6237,559996,285707,free-response,single,,,,,,,
6237,559996,318997,multiple-choice,single,,,,,,,
6237,559999,319006,multiple-choice,single,,,,,,,
6237,559999,319014,free-response,single,,,,,,,
6238,490354,304874,multiple-choice,single,,,,,,,
6238,490354,306006,multiple-choice,single,,,,,,,
6238,490357,304882,free-response,single,,,,,,,
6238,490357,305940,multiple-choice,single,,,,,,,
6238,490360,304876,multiple-choice,single,,,,,,,
6238,490360,304878,free-response,single,,,,,,,
6239,559558,265016,multiple-choice,single,,,,,,,
6239,559558,291728,multiple-choice,single,,,,,,,
6239,559561,283628,multiple-choice,single,,,,,,,
6239,559561,285687,free-response,single,,,,,,,
6239,559565,283669,multiple-choice,single,,,,,,,
6239,559565,292036,multiple-choice,single,,,,,,,
6239,559568,283632,multiple-choice,single,,,,,,,
6239,559568,293302,multiple-choice,single,,,,,,,
6239,559571,288264,free-response,single,,,,,,,
6239,559571,284726,free-response,single,,,,,,,
6240,562656,279923,free-response,single,,,,,,,
6240,562656,279926,free-response,single,,,,,,,
6240,562659,276328,multiple-choice,single,,,,,,,
6240,562659,269972,multiple-choice,single,,,,,,,
6240,562662,276329,multiple-choice,single,,,,,,,
6240,562662,276333,multiple-choice,single,,,,,,,
6240,562665,280051,multiple-choice,single,,,,,,,
6240,562665,280059,multiple-choice,single,,,,,,,
6240,562668,270467,multiple-choice,single,,,,,,,
6240,562668,276331,multiple-choice,single,,,,,,,
6241,560245,282517,multiple-choice,single,,,,,,,
6241,560245,283125,multiple-choice,single,,,,,,,
6241,560248,282482,multiple-choice,single,,,,,,,
6241,560248,282488,multiple-choice,single,,,,,,,
6241,560251,282512,multiple-choice,single,,,,,,,
6241,560251,283086,multiple-choice,single,,,,,,,
6242,560203,282528,multiple-choice,single,,,,,,,
6242,560203,283258,multiple-choice,single,,,,,,,
6242,560206,283230,multiple-choice,single,,,,,,,
6242,560206,283239,multiple-choice,single,,,,,,,
6242,560209,290111,free-response,single,,,,,,,
6242,560209,308440,multiple-choice,single,,,,,,,
6243,560364,282540,multiple-choice,single,,,,,,,
6243,560364,283409,multiple-choice,single,,,,,,,
6243,560367,282535,multiple-choice,single,,,,,,,
6243,560367,282543,multiple-choice,single,,,,,,,
6243,560370,282538,multiple-choice,single,,,,,,,
6243,560370,283393,multiple-choice,single,,,,,,,
6245,560321,283128,multiple-choice,single,,,,,,,
6245,560321,282516,multiple-choice,single,,,,,,,
6245,560324,282521,multiple-choice,single,,,,,,,
6245,560324,307581,multiple-choice,single,,,,,,,
6245,560327,277725,multiple-choice,single,,,,,,,
6245,560327,307594,multiple-choice,single,,,,,,,
6245,560330,277740,multiple-choice,single,,,,,,,
6245,560330,327102,multiple-choice,single,,,,,,,
6246,559397,289246,multiple-choice,single,,,,,,,
6246,559397,289302,multiple-choice,single,,,,,,,
6246,559400,277706,multiple-choice,single,,,,,,,
6246,559400,277723,multiple-choice,single,,,,,,,
6246,559403,291382,multiple-choice,single,,,,,,,
6246,559403,291388,multiple-choice,single,,,,,,,
6247,560469,283305,multiple-choice,single,,,,,,,
6247,560469,283311,multiple-choice,single,,,,,,,
6247,560472,291203,multiple-choice,single,,,,,,,
6247,560472,291208,multiple-choice,single,,,,,,,
6247,560475,283476,multiple-choice,single,,,,,,,
6247,560475,290138,multiple-choice,single,,,,,,,
6247,560478,295411,multiple-choice,single,,,,,,,
6247,560478,295415,multiple-choice,single,,,,,,,
6248,560698,265021,multiple-choice,single,,,,,,,
6248,560698,284760,free-response,single,,,,,,,
6248,560702,283598,multiple-choice,single,,,,,,,
6248,560702,283601,multiple-choice,single,,,,,,,
6248,560705,289363,multiple-choice,single,,,,,,,
6248,560705,289341,multiple-choice,single,,,,,,,
6248,560708,295797,multiple-choice,single,,,,,,,
6248,560708,295816,multiple-choice,single,,,,,,,
6248,560711,283600,multiple-choice,single,,,,,,,
6248,560711,284762,free-response,single,,,,,,,
6250,560963,283712,multiple-choice,single,,,,,,,
6250,560963,298386,multiple-choice,single,,,,,,,
6250,560966,298394,multiple-choice,single,,,,,,,
6250,560966,298396,multiple-choice,single,,,,,,,
6251,560846,283626,multiple-choice,single,,,,,,,
6251,560846,283702,free-response,single,,,,,,,
6251,560849,283650,multiple-choice,single,,,,,,,
6251,560849,296282,multiple-choice,single,,,,,,,
6251,560852,283708,multiple-choice,single,,,,,,,
6251,560852,298359,multiple-choice,single,,,,,,,
6251,560855,283700,free-response,single,,,,,,,
6251,560855,298245,free-response,single,,,,,,,
6252,560927,283629,multiple-choice,single,,,,,,,
6252,560927,283699,free-response,single,,,,,,,
6252,560930,298232,free-response,single,,,,,,,
6252,560930,298236,free-response,single,,,,,,,
6252,560933,297063,free-response,single,,,,,,,
6252,560933,297070,free-response,single,,,,,,,
6252,560936,298255,free-response,single,,,,,,,
6252,560936,298258,free-response,single,,,,,,,
6253,561900,306446,multiple-choice,single,,,,,,,
6253,561900,306447,multiple-choice,single,,,,,,,
6253,561903,296229,multiple-choice,single,,,,,,,
6253,561903,283710,multiple-choice,single,,,,,,,
6253,561906,298378,multiple-choice,single,,,,,,,
6253,561906,298377,multiple-choice,single,,,,,,,
6254,562109,283514,multiple-choice,single,,,,,,,
6254,562109,283518,multiple-choice,single,,,,,,,
6254,562112,290686,multiple-choice,single,,,,,,,
6254,562112,290687,multiple-choice,single,,,,,,,
6254,562115,283495,multiple-choice,single,,,,,,,
6254,562115,290397,multiple-choice,single,,,,,,,
6256,562210,290361,free-response,single,,,,,,,
6256,562210,290364,free-response,single,,,,,,,
6256,562213,290348,multiple-choice,single,,,,,,,
6256,562213,290351,multiple-choice,single,,,,,,,
6256,562216,290695,multiple-choice,single,,,,,,,
6256,562216,290696,multiple-choice,single,,,,,,,
6256,562219,290710,multiple-choice,single,,,,,,,
6256,562219,283515,multiple-choice,single,,,,,,,
6257,560586,277710,multiple-choice,single,,,,,,,
6257,560586,290776,multiple-choice,single,,,,,,,
6257,560590,290754,multiple-choice,single,,,,,,,
6257,560590,290757,multiple-choice,single,,,,,,,
6257,560593,282545,multiple-choice,single,,,,,,,
6257,560593,291343,multiple-choice,single,,,,,,,
6257,560596,289107,multiple-choice,single,,,,,,,
6257,560596,283545,multiple-choice,single,,,,,,,
6258,562033,283147,multiple-choice,single,,,,,,,
6258,562033,283968,multiple-choice,single,,,,,,,
6258,562037,284108,multiple-choice,single,,,,,,,
6258,562037,283946,free-response,single,,,,,,,
6258,562040,290227,free-response,single,,,,,,,
6258,562040,290236,free-response,single,,,,,,,
6259,562085,289175,multiple-choice,single,,,,,,,
6259,562085,289176,multiple-choice,single,,,,,,,
6259,562088,283143,multiple-choice,single,,,,,,,
6259,562088,283145,multiple-choice,single,,,,,,,
6259,562091,289553,free-response,single,,,,,,,
6259,562091,289556,free-response,single,,,,,,,
6259,562094,290079,multiple-choice,single,,,,,,,
6259,562094,283469,multiple-choice,single,,,,,,,
6260,561142,286902,multiple-choice,single,,,,,,,
6260,561142,287042,multiple-choice,single,,,,,,,
6260,561145,282920,multiple-choice,single,,,,,,,
6260,561145,283167,multiple-choice,single,,,,,,,
6260,561148,282925,multiple-choice,single,,,,,,,
6260,561148,285635,multiple-choice,single,,,,,,,
6260,561151,288702,multiple-choice,single,,,,,,,
6260,561151,288703,multiple-choice,single,,,,,,,
6262,561446,287180,multiple-choice,single,,,,,,,
6262,561446,287213,multiple-choice,single,,,,,,,
6262,561449,287613,free-response,single,,,,,,,
6262,561449,287621,free-response,single,,,,,,,
6262,561452,288535,multiple-choice,single,,,,,,,
6262,561452,288546,multiple-choice,single,,,,,,,
6263,561377,289150,multiple-choice,single,,,,,,,
6263,561377,289158,multiple-choice,single,,,,,,,
6263,561380,287262,multiple-choice,single,,,,,,,
6263,561380,287265,multiple-choice,single,,,,,,,
6263,561383,288565,multiple-choice,single,,,,,,,
6263,561383,288682,multiple-choice,single,,,,,,,
6263,561386,283546,multiple-choice,single,,,,,,,
6263,561386,283539,multiple-choice,single,,,,,,,
6263,561389,304800,multiple-choice,single,,,,,,,
6263,561389,304798,multiple-choice,single,,,,,,,
6265,561248,287045,multiple-choice,single,,,,,,,
6265,561248,287052,multiple-choice,single,,,,,,,
6265,561251,287507,multiple-choice,single,,,,,,,
6265,561251,287508,multiple-choice,single,,,,,,,
6265,561254,287491,multiple-choice,single,,,,,,,
6265,561254,283534,multiple-choice,single,,,,,,,
6265,561257,282930,multiple-choice,single,,,,,,,
6265,561257,285710,multiple-choice,single,,,,,,,
6266,502124,310056,free-response,single,,,,,,,
6266,502124,310057,free-response,single,,,,,,,
6266,502128,310373,multiple-choice,single,,,,,,,
6266,502128,310510,multiple-choice,single,,,,,,,
6267,508067,310417,multiple-choice,single,,,,,,,
6267,508067,310025,multiple-choice,single,,,,,,,
6267,508070,310043,multiple-choice,single,,,,,,,
6267,508070,310487,multiple-choice,single,,,,,,,
6267,508073,309598,multiple-choice,single,,,,,,,
6267,508073,310121,multiple-choice,single,,,,,,,
6268,516947,310826,multiple-choice,single,,,,,,,
6268,516947,314628,multiple-choice,single,,,,,,,
6268,516952,314592,multiple-choice,single,,,,,,,
6268,516952,310817,multiple-choice,single,,,,,,,
6268,516956,314321,multiple-choice,single,,,,,,,
6268,516956,314597,multiple-choice,single,,,,,,,
6270,575651,310906,multiple-choice,single,,,,,,,
6270,575651,311383,multiple-choice,single,,,,,,,
6270,575655,311181,multiple-choice,single,,,,,,,
6270,575655,311200,multiple-choice,single,,,,,,,
6270,575659,327072,multiple-choice,single,,,,,,,
6270,575659,327971,multiple-choice,single,,,,,,,
6270,575663,310919,multiple-choice,single,,,,,,,
6270,575663,311316,multiple-choice,single,,,,,,,
6272,500481,310193,multiple-choice,single,,,,,,,
6272,500481,310201,multiple-choice,single,,,,,,,
6272,500484,310232,multiple-choice,single,,,,,,,
6272,500484,310226,multiple-choice,single,,,,,,,
6272,500487,310243,multiple-choice,single,,,,,,,
6272,500487,310245,multiple-choice,single,,,,,,,
6272,500491,310248,multiple-choice,single,,,,,,,
6272,500491,310213,multiple-choice,single,,,,,,,
6276,514003,310317,multiple-choice,single,,,,,,,
6276,514003,310295,multiple-choice,single,,,,,,,
6276,514007,310315,multiple-choice,single,,,,,,,
6276,514007,310297,multiple-choice,single,,,,,,,
6276,514010,316087,free-response,single,,,,,,,
6276,514010,316088,free-response,single,,,,,,,
6276,514014,310363,free-response,single,,,,,,,
6276,514014,310318,free-response,single,,,,,,,
6279,504574,311326,multiple-choice,single,,,,,,,
6279,504574,311321,multiple-choice,single,,,,,,,
6279,504579,312091,multiple-choice,single,,,,,,,
6279,504579,311356,multiple-choice,single,,,,,,,
6279,504583,311381,multiple-choice,single,,,,,,,
6279,504583,311385,multiple-choice,single,,,,,,,
6279,504586,311393,multiple-choice,single,,,,,,,
6279,504586,311400,multiple-choice,single,,,,,,,
6280,496968,310235,free-response,single,,,,,,,
6280,496968,310238,free-response,single,,,,,,,
6280,496971,310221,free-response,single,,,,,,,
6280,496971,310198,free-response,single,,,,,,,
6280,496974,310191,multiple-choice,single,,,,,,,
6280,496974,310228,multiple-choice,single,,,,,,,
6280,496977,310189,free-response,single,,,,,,,
6280,496977,310230,free-response,single,,,,,,,
6282,512125,311642,multiple-choice,single,,,,,,,
6282,512125,310693,multiple-choice,single,,,,,,,
6282,512128,311672,multiple-choice,single,,,,,,,
6282,512128,316311,multiple-choice,single,,,,,,,
6282,512132,311706,multiple-choice,single,,,,,,,
6282,512132,310729,multiple-choice,single,,,,,,,
6282,512136,311743,multiple-choice,single,,,,,,,
6282,512136,316308,multiple-choice,single,,,,,,,
6285,500701,310150,select-list,multi,,,,,,,
6285,500701,310394,select-list,multi,,,,,,,
6285,500704,309647,multiple-choice,single,,,,,,,
6285,500704,310395,multiple-choice,single,,,,,,,
6285,500707,310334,multiple-choice,single,,,,,,,
6285,500707,310152,multiple-choice,single,,,,,,,
